Estudiante; c_enrrolado;c_aprobados;sem_cursados;c_bajo_media;c_repetidos;c_mas_repetido;veces_c_mas_repetidos;PGA;PSP_RE_1;PSP_RE_2;PSP_RE_3;PSP_RE_4;PSP_RE_5;PSP_RE_6;PSP_RE_7;PSP_RE_8;PSP_ABS_1;PSP_ABS_2;PSP_ABS_3;PSP_ABS_4;PSP_ABS_5;PSP_ABS_6;PSP_ABS_7;PSP_ABS_8;Dropout
E000414;11;9;2;2;1;A00069;1;0.00803640444444;0.00778413629159;0.00754088209942;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000415;72;51;11;32;17;A00010;3;0.00821023;0.0080111737363;0.0060002716879;0.00345189383786;0.00416235072771;0.00707059055567;0.00463341449254;0.00629758260523;0.00748296434592;0.00697329;0.00718951666667;0.00489211333333;0.00740574166667;0.00775711;0.005546196;0.008432815;0.00748296142857;1
E000416;36;28;6;9;2;A00034;1;0.00948112071429;0.00935177505016;0.00827064481564;0.0084559813674;0.00636064851036;0.00727446069608;0.00162169511896;0;0;0.0;0.0;0.0;0.00913554666667;0.00643272333333;0.003956936;0.008378765;0.00840964428571;1
E000417;60;35;13;22;24;A00058;3;0.00782583828571;0.00378395531637;0.00656786520267;0.00583810231183;0.00709491595626;0.00454074628651;0.00433803431224;0.00616244133562;0.00818956003059;0.007849004;0.007648995;0.00521645333333;0.00800036166667;0.00497319833333;0.0;0.00424343666667;0.0;0
E000418;49;22;9;28;23;A00059;3;0.00731974318182;0.00593077065423;0.00522185820155;0.00489751920104;0.0057975599193;0.00385963430163;0.00447587845847;0.00368356456914;0.00378395516115;0.00431371;0.00108113;0.00113518666667;0.0;0.0;0.0;0.0;0.0;0
E000419;14;5;3;5;5;A00080;2;0.008205778;0.00505042182548;0.00660840736236;0.00313527711357;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E00042;33;18;6;13;11;A00057;2;0.00782017166667;0.00590760350626;0.00685166183393;0.00397315295413;0.00745979727556;0.00483805701757;0.00567593278053;0;0;0.001297356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000420;50;37;9;22;9;A00025;1;0.00868702594595;0.00778413645457;0.00602730010481;0.00567593276501;0.00721654319204;0.00440560496645;0.00583810235063;0.00829381203013;0.00959116805877;0.004411012;0.00505428333333;0.004567775;0.00724357166667;0.00562186833333;0.003470428;0.00827064333333;0.00801580857143;1
E000421;3;0;1;3;0;;0;0;0.00437857676297;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000422;17;5;3;11;7;A00079;2;0.006875988;0.00437857662993;0.0047353496775;0.00441101063043;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000423;26;10;6;14;10;A00079;3;0.007540887;0.00486508520719;0.00616244133562;0.0062840685714;0.00297310762107;0.00259471214376;0.00318933363693;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000424;30;17;6;14;9;A00080;2;0.00808939941176;0.00530525958831;0.00604081421625;0.00817334325984;0.00575701752678;0.00638947859406;0.00638947864063;0;0;0.001427092;0.000945988333333;0.00118924333333;0.0;0.0;0.0;0.0;0.0;0
E000425;59;42;9;37;9;A0007;2;0.00788452738095;0.00644623790868;0.00685166177573;0.00632461085916;0.00743276905268;0.00593077065423;0.00639411195048;0.00502725468121;0.00720495948501;0.002627146;0.00700031666667;0.00410829333333;0.00767602166667;0.00729762833333;0.004183974;0.00700031833333;0.00755246142857;1
E000426;52;33;10;29;13;A0004;3;0.00832470212121;0.00610838473464;0.00656786502805;0.00686517575135;0.00745979743078;0.00556781969499;0.0;0.00562187617955;0.00516915315529;0.00298392;0.00127032833333;0.00127032833333;0.008000365;0.004081265;0.003892068;0.00791927666667;0.00745979428571;1
E000427;67;46;11;36;17;A0003;2;0.00795688217391;0.00551376328804;0.00681111942201;0.00613000746816;0.00677057693247;0.00705437354433;0.00470291576736;0.00775170242414;0.00576860111739;0.007005724;0.00729762666667;0.00486508666667;0.00756791166667;0.00732465833333;0.003113656;0.00789224833333;0.00739029285714;1
E000428;20;16;3;5;0;;0;0.009111901875;0.00705437362194;0.00729762793829;0.00745979743078;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.003373126;0.001459525;0.00762196857143;1
E000429;22;19;1;4;0;;0;0.00829624526316;0.00732711323706;0;0;0;0;0;0;0;0.002886618;0.00137844;0.0;0.0;0.00110815833333;0.0;0.0;0.0;1
E00043;31;21;6;7;7;A00059;2;0.00822431285714;0.00722812661635;0.00748682565366;0.00609757350758;0.00716789225116;0.00577323441394;0.00659489321212;0;0;0.004702916;0.00118924333333;0.00151358166667;0.0;0.0;0.0;0.0;0.0;0
E000430;12;0;2;11;5;A00075;1;0;0.00261787922188;0.000973017071374;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000431;36;31;5;20;2;A00034;1;0.0084380483871;0.00671381764114;0.00803897423404;0.00689220405184;0.00664894999936;0.0102977637822;0;0;0;0.0;0.00108113;0.00108113;0.00675706333333;0.00451372333333;0.005156986;0.00859498833333;0.00725129285714;1
E000432;73;55;14;13;15;A00059;3;0.00856254981818;0.00694626065282;0.00797873986885;0.00590297011659;0.00514888192993;0.00733006168157;0.00729762809351;0.00506779714487;0.00875715329312;0.007849006;0.00862201166667;0.00664895166667;0.008135505;0.00870310333333;0.0;0.00864904;0.00282638;0
E000433;44;22;8;20;17;A00058;4;0.00739345545455;0.0056990998398;0.00540565039652;0.0055948481895;0.0027893156046;0.00230280701071;0.00788143817335;0.00518942438066;0.00480021745898;0.001848732;0.002243345;0.0;0.0;0.0;0.0;0.0;0.0;0
E000434;11;8;2;2;1;A00070;1;0.00825037125;0.00814090920612;0.0061894695585;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000435;35;31;6;19;1;A00025;1;0.00818171548387;0.00656786514446;0.00739492960274;0.00808144717788;0.008189560147;0.00711229117587;0.0068574534463;0;0;0.001297356;0.002540655;0.00167575;0.00524348166667;0.00429749833333;0.001718996;0.00740574;0.00581493714286;1
E000436;23;11;4;9;7;A00059;2;0.00799052909091;0.00653311443914;0.00451757911859;0.00405423780903;0.00539213611046;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000437;14;6;3;9;3;A00020;1;0.007324655;0.00721654319204;0.00632461085916;0.00441101063043;0;0;0;0;0;0.003665032;0.00108113;0.001621695;0.0;0.00170278;0.001718996;0.0;0.0;1
E000438;12;4;2;6;4;A00075;1;0.0082301025;0.00403107064111;0.00499482089654;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000439;63;58;10;3;0;;0;0.00850830551724;0.00732079507517;0.008189560147;0.00737871276215;0.00755709912628;0.00797873996198;0.00774359412026;0.008189560147;0.00937880311782;0.007427366;0.00816253;0.00537862166667;0.00786522166667;0.00886526833333;0.003697468;0.00962205;0.00803896285714;0
E00044;66;32;14;33;30;A00064;5;0.007353375625;0.00427046371624;0.00725708552636;0.0056110650301;0.00613000746816;0.00470291571692;0.00551376328804;0.00492995306849;0.00489751920104;0.00648678;0.00716248666667;0.00462183166667;0.00562187666667;0.00300013666667;0.0;0.00205414833333;0.0;0
E000440;45;22;10;15;21;A00059;3;0.00791682272727;0.00549059620659;0.00567593274172;0.0049948208034;0.00288661718369;0.00512455636635;0.00790576357394;0.00240010872949;0.0;0.00207577;0.00129735666667;0.0;0.0;0.0;0.0;0.0;0.0;0
E000441;21;13;4;9;6;A000138;3;0.00753464461538;0.00663736632227;0.0055678198114;0.00600027199835;0.00600027176552;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000442;7;1;2;5;2;A00056;1;0.010541;0.00735168438405;0.00421640725108;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000443;13;8;2;4;0;;0;0.00853417375;0.00692695465737;0.00451371795498;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000444;32;15;7;14;13;A00059;2;0.00745979866667;0.0072976279771;0.00632461087662;0.00651921434328;0.00450020388234;0.00435154838488;0.00604081421625;0.00353529527783;0;0.004508314;0.0;0.00189197833333;0.0;0.0;0.0;0.0;0.0;0
E000445;20;11;4;7;6;A00080;1;0.00750402454545;0.00613927422091;0.00551376340445;0.00506779720308;0.00528672588989;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000446;21;6;4;9;10;A00080;3;0.00797333833333;0.00451757915185;0.00470291571692;0.00502725481056;0.00515699032694;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000447;10;7;2;1;2;A00080;1;0.00794630714286;0.0057454339029;0.00783819301675;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000448;5;0;1;4;0;;0;0;0.00201090190094;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000449;16;4;3;8;7;A00075;2;0.008473345;0.00514309008473;0.00418397337198;0.00210820356733;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E00045;11;4;2;4;2;A00080;1;0.00863553;0.00639411208353;0.00320284781628;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000450;31;19;6;10;9;A00058;2;0.00820236473684;0.00583810226193;0.00655164821073;0.00522996659856;0.0049948208034;0.00603270577267;0.00645434646867;0;0;0.002464976;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000451;20;12;4;4;4;A00080;2;0.008108475;0.00569909980654;0.00690842103213;0.00827064493205;0.0045812886674;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000452;56;38;13;14;15;A00064;4;0.00819809552632;0.0107031874359;0.0;0.0;0.00751385398002;0.00283796642907;0.00741925498005;0.00867606885731;0.00509212259203;0.006227306;0.00789225;0.00700032;0.005675925;0.005351595;0.001848732;0.00291905;0.0;0
E000453;32;25;5;14;3;A00034;1;0.0086987708;0.00677868556231;0.00794630575304;0.00596783785149;0.00745979743078;0.00727960901956;0;0;0;0.0;0.0012433;0.00113518666667;0.00259471166667;0.00472994333333;0.00366503;0.00386504;0.00736712571429;1
E000454;84;61;14;31;18;A00064;2;0.00790642639344;0.00660261565021;0.00648678035941;0.00638947859406;0.00652732269373;0.00572998922629;0.00567593285814;0.00597324354264;0.00554619729519;0.007070592;0.00729763;0.00554079333333;0.00775710833333;0.00783819166667;0.004670484;0.00894635;0.00732079;0
E000455;33;10;8;24;17;A00058;3;0.007216544;0.00591918709688;0.00721654307563;0.00298391890246;0.00328393263044;0.00415153950453;0.00575701758498;0.00165412896313;0.00218928838149;0.0;0.0;0.000540565;0.0;0.0;0.0;0.0;0.0;0
E000456;10;3;3;10;0;;0;0.00708140333333;0.00729762786068;0.00437857673387;0.00304067824618;0;0;0;0;0;0.0;0.00154061166667;0.00345961833333;0.00148655333333;0.00110815833333;0.00032434;0.0;0.0;1
E000457;41;18;8;20;20;A00063;3;0.00747781722222;0.00641727899866;0.00513536770207;0.00483265139628;0.00628406839678;0.00405423770038;0.00184873235412;0.00397315295413;0.00445966143161;0.000616244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000458;8;3;2;5;0;;0;0.00675706333333;0.00414690601506;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000459;77;47;12;39;18;A00082;3;0.00778758808511;0.00711229137544;0.00643272371963;0.00531915980391;0.00544889550656;0.0054326786;0.00629758256643;0.00604660596166;0.00644044624642;0.00681112;0.005973245;0.00475697333333;0.00764899833333;0.00821658666667;0.0019136;0.00545970833333;0.00268738;0
E00046;12;11;2;0;0;;0;0.00968594181818;0.00979503821582;0.00822431075254;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000460;27;12;5;12;9;A00057;2;0.00782467916667;0.00458708039618;0.00603270577267;0.00367584219202;0.00356772914529;0.00395693611354;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000461;74;49;14;36;22;A00059;2;0.00760872979592;0.0075679103223;0.00561106493697;0.00625974303111;0.00648678035941;0.0063516391286;0.00729762790725;0.00610838481225;0.00610838481225;0.006908422;0.00724357166667;0.005324565;0.00664895;0.006459755;0.004865086;0.00791928;0.00556009857143;0
E000462;61;30;12;35;25;A00064;4;0.00733006166667;0.00478400057182;0.00570836672559;0.00544889550656;0.00632461076602;0.00491914176382;0.00535159381106;0.00466237345245;0.00489211354094;0.007103026;0.00602730166667;0.0049732;0.006270555;0.00259471166667;0.001686562;0.00424343666667;0.0;0
E000463;32;27;6;22;2;A00015;1;0.00787423;0.0055678198114;0.00640569569077;0.00804360760376;0.00700031709857;0.00850231572986;0.00558326439932;0;0;0.0;0.001162215;0.00108113;0.00245957166667;0.00356773;0.001783864;0.00735168333333;0.00593077142857;1
E000464;41;26;8;11;12;A00063;2;0.00759701692308;0.00525892539216;0.00755709903315;0.00619487520307;0.00729762786068;0.00518942428753;0.00428127502091;0.00616244142875;0.00720032602549;0.005351592;0.005459705;0.00264876833333;0.0;0.0;0.0;0.0;0.0;0
E000465;1;1;1;1;0;;0;0.009568;0.00956800114363;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00136685714286;1
E000466;12;0;2;9;5;A00076;1;0;0.0018301987189;0.00249741037842;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000467;5;0;1;4;0;;0;0;0.00249741042498;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000468;13;1;2;11;6;A00074;1;0.00664895;0.00296538529385;0.00251362736647;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000469;20;16;3;2;0;;0;0.00965921625;0.00767602352425;0.00695301766973;0.00881120981649;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.003762322;0.00140546833333;0.00796947142857;1
E00047;21;8;4;8;9;A00080;3;0.008067935;0.00440174381116;0.00619487520307;0.00413532246603;0.00457318015397;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000470;4;1;2;3;1;A00058;1;0.00697329;0.00329744668367;0.00340555957519;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000471;64;55;10;5;6;A00063;2;0.009417626;0.00823821090162;0.00640569565197;0.00727446071271;0.00924366181716;0.00908149246659;0.0100545095546;0.0082011438374;0.00867606862448;0.00801118;0.00932475333333;0.00618945833333;0.00927068833333;0.00970315;0.00415154;0.00983827;0.00843282;1
E000472;56;53;9;0;0;;0;0.00984032566038;0.00915099367765;0.00807604137808;0.0103139806539;0.00959502921129;0.0101703449285;0.0101240106991;0.00866448520018;0.0090583254184;0.008335514;0.00945987166667;0.00859497333333;0.00997343333333;0.01002748;0.004119114;0.00959502666667;0.00875715428571;1
E000473;4;0;1;3;0;;0;0;0.00121627133922;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000474;64;58;10;1;1;A00076;1;0.00982523344828;0.00820114357131;0.0101355941345;0.00757563267169;0.00937880327304;0.00989234000444;0.00843281445226;0.00932474667206;0.0104058766738;0.009762618;0.00932475333333;0.00648677166667;0.00891932166667;0.0102437033333;0.0038272;0.0104328866667;0.00908149142857;0
E000475;69;56;11;19;9;A00057;3;0.00836041785714;0.00551376328804;0.00480021750554;0.00535159380524;0.0075949387004;0.00810847532315;0.00837875786237;0.00639411201701;0.00806214128222;0.0074598;0.00805442;0.00570296166667;0.00716248666667;0.00883822833333;0.003275824;0.00786522;0.00792314571429;1
E000476;16;8;4;6;4;A00080;2;0.00891931875;0.00716789243743;0.00697328886017;0.0060002716879;0.00167575160352;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000477;8;2;3;4;3;A00059;2;0.0100545;0.00713545852341;0.0066489498131;0.0044866897321;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000478;7;2;1;5;0;;0;0.00729763;0.00372989868213;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000479;21;8;5;11;8;A00080;2;0.0077435925;0.00479558402939;0.00499482089654;0.00575701752678;0.0;0.000527050928213;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E00048;17;12;4;9;4;A00069;1;0.00839226666667;0.00781116456104;0.00710302442312;0.00508131133392;0.00767602336903;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000480;40;19;8;14;15;A00058;3;0.00759636052632;0.0061856083838;0.00418397337198;0.0045731801074;0.00531915985048;0.0041515394114;0.00636515312362;0.00263525452465;0.0053515937645;0.00149196;0.00062165;0.0;0.0;0.0;0.0;0.0;0.0;0
E000481;16;8;4;9;4;A00059;2;0.00723681375;0.00627055445996;0.00545970684228;0.00360827153781;0.00383801168452;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000482;23;20;4;6;0;;0;0.0091787965;0.00717600085773;0.00888688918203;0.00670976343099;0.00945988778646;0;0;0;0;0.0;0.0;0.00137844;0.0;0.00151358166667;0.003924506;0.00259471166667;0.00783047;1
E000483;76;57;12;28;16;A00065;3;0.00808286947368;0.00740574098503;0.00735168438405;0.00610838492867;0.0066489498131;0.00724357141492;0.00706595721255;0.00685745357935;0.00741346333442;0.007330064;0.00743277166667;0.00616244166667;0.007054375;0.00840578166667;0.006973286;0.00737871333333;0.00748296;0
E000484;41;15;10;19;20;A00080;5;0.00833551066667;0.0044712449557;0.00581107405014;0.00516239608017;0.00664894992951;0.0048110287947;0.00640569557436;0.00450020382414;0.0036082714214;0.001524394;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000485;7;1;1;6;0;;0;0.009568;0.00340555972486;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000486;11;3;2;7;3;A00070;1;0.00864904;0.00564349885099;0.00343258787567;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000487;22;7;4;13;10;A00079;3;0.00875715428571;0.00370673156743;0.00567593276501;0.00379476649687;0.00564349889755;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.00204334;0.0;0.0;1
E000488;5;0;1;4;0;;0;0;0.00184873240069;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000489;13;0;3;11;6;A00078;2;0;0.0;0.001019351201;0.000648678047583;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E00049;13;3;3;11;5;A00080;2;0.00686517666667;0.00377623284502;0.00480021750554;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000490;10;8;2;2;0;;0;0.0101761325;0.0102815467864;0.00600027162582;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.001978468;0.0;0.00152902857143;1
E000491;12;4;3;5;4;A00058;2;0.0079868475;0.00616244133562;0.00564349880442;0.00235145789338;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000492;7;5;1;5;0;;0;0.008173344;0.00583810232846;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.001459526;0.00129735666667;0.00136685714286;1
E000493;11;5;3;7;3;A0005;1;0.007881438;0.00686517590657;0.00539213616867;0.00567593268352;0;0;0;0;0;0.0;0.000810848333333;0.0;0.0;0.0;0.0;0.0;0.0;1
E000494;41;19;8;17;16;A00057;3;0.00739151526316;0.00461024751088;0.0051083395568;0.00741925509647;0.00267579685897;0.0027163393097;0.00596783799119;0.00563539046561;0.00546742922493;0.003308256;0.0;0.001919005;0.0;0.0;0.0;0.0;0.0;0
E000495;11;3;2;8;3;A00075;1;0.00718951333333;0.00366039753758;0.000891932286322;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000496;34;15;7;16;17;A00059;5;0.00705978;0.00583810226193;0.00460561406799;0.0042569496436;0.00625974303111;0.00411910549738;0.00470291581005;0.00637866742909;0;0.00132979;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000497;51;38;8;36;9;A0009;1;0.00778840368421;0.00735168438405;0.00716248651346;0.00529753734979;0.00773780214201;0.00595393763589;0.00642596674152;0.00575701760439;0.00644623790868;0.001297356;0.00562187666667;0.00367584166667;0.00708140333333;0.006865175;0.002886618;0.007351685;0.00697329428571;1
E000498;40;27;8;11;10;A00080;2;0.00756190444444;0.00600027179878;0.00606513964012;0.00583810225362;0.00561106498353;0.00745979727556;0.00580566851422;0.00544889550656;0.00740574067459;0.00457318;0.00508131166667;0.00391909666667;0.0;0.0012433;0.0;0.0;0.0;0
E000499;15;7;3;5;5;A00080;2;0.00850231571429;0.00481875101104;0.0059597294312;0.00673003471456;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E0005;7;1;1;5;0;;0;0.00940583;0.00296538536038;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E00050;33;27;7;16;2;A00019;1;0.00807243814815;0.00642191246152;0.005870536156;0.00713545829058;0.00837875793998;0.00854092751009;0.00450020388234;0.0;0;0.00132979;0.00221631666667;0.0;0.00524348333333;0.002973105;0.001686562;0.00713546;0.00465658;1
E000500;5;2;1;4;0;;0;0.00867607;0.00480021750554;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000501;12;9;2;4;2;A00070;1;0.00812649333333;0.00687598716468;0.00671845102417;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000502;10;6;2;1;0;;0;0.009189605;0.00787680463067;0.00605432828888;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000503;11;9;2;3;2;A00070;1;0.00825262666667;0.00681111942977;0.0083517296395;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000504;38;33;7;15;2;A00025;1;0.00848686939394;0.00713545829058;0.0068111193832;0.00806793291122;0.0078073034196;0.00548673514277;0.0079260347411;0.0106058856472;0;0.001427092;0.00600027333333;0.00294608166667;0.00743277;0.005594855;0.00175143;0.00637866666667;0.00739029714286;1
E000505;31;27;4;14;0;;0;0.00871511111111;0.00664894989071;0.00870309708019;0.00774809873352;0.00734627870843;0;0;0;0;0.001459526;0.0;0.001324385;0.004892115;0.00464885166667;0.006000284;0.00545970666667;0.00701962142857;1
E000506;11;9;2;2;2;A00070;1;0.00807243777778;0.00752466525882;0.00743276913029;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000507;11;3;2;8;3;A00070;1;0.00897337666667;0.00505968867801;0.00289202283602;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000508;87;64;14;34;17;A0005;3;0.008100875625;0.00734396192378;0.00829767327135;0.00518942422544;0.00723276017234;0.00514888192993;0.00545970676467;0.00660840747878;0.00627055438235;0.007005724;0.00745979833333;0.006297585;0.00751385666667;0.00764899333333;0.004767784;0.00832470166667;0.00725129714286;0
E000509;11;5;4;7;2;A00079;2;0.007459796;0.00754088233225;0.00616244133562;0.00329744668367;0.00383801176213;0;0;0;0;0.001394658;0.0;0.00143249666667;0.0;0.000486508333333;0.0;0.0;0.0;1
E00051;52;45;9;10;3;A0004;1;0.00908509733333;0.00820577731356;0.00723275989294;0.00781657034531;0.00736249573529;0.0092436619103;0.00947533281786;0.00859498392258;0.00773780207549;0.00499482;0.00881120666667;0.00778413166667;0.00875715166667;0.00883823833333;0.00580567;0.00921664;0.00829381428571;1
E000510;20;16;3;7;0;;0;0.009274068125;0.00770305159191;0.00745979727556;0.00717600074131;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.00405424;0.00129735666667;0.00778413428571;1
E000511;11;9;2;3;0;;0;0.00796432666667;0.0082706448622;0.00621649778138;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000512;12;5;2;5;4;A00075;1;0.007427362;0.0044712449557;0.00622730916366;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000513;33;18;6;12;10;A00077;2;0.00771205833333;0.00549059627312;0.00454074628651;0.00498671235982;0.00575701752678;0.00570836663246;0.00483805699817;0;0;0.0;0.0;0.00121627166667;0.0;0.0;0.0;0.0;0.0;0
E000514;41;32;9;12;4;A0004;2;0.00849363;0.00800036235402;0.00855444162153;0.00591918690285;0.00581107397253;0.00748296447897;0.00835172979472;0.00596783794463;0.00427046371624;0.00282175;0.00108113;0.00159466666667;0.00786522166667;0.00583810666667;0.001848732;0.00859498666667;0.00699645571429;1
E000515;12;6;2;3;2;A00070;1;0.00854092166667;0.00739492946304;0.00562959862873;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000516;12;9;2;1;2;A00070;1;0.00841478555556;0.00765440063551;0.0070196228501;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000517;46;36;8;26;6;A0007;1;0.00803640222222;0.00675706285983;0.00713545829058;0.00700572263449;0.00802739065451;0.0050475258613;0.00677057699068;0.00800036235402;0.00796947295644;0.001362224;0.00278391;0.00370287;0.00694626166667;0.00678409833333;0.00314609;0.00775710833333;0.00678795714286;1
E000518;11;5;2;5;3;A00070;1;0.008594982;0.00541646154597;0.00481102863948;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000519;11;5;2;5;3;A00070;1;0.008335514;0.00651921429671;0.00521645260354;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E00052;27;13;6;22;6;A00022;2;0.00779660923077;0.00691923235233;0.00559484807309;0.00694626057521;0.00443263326694;0.00697328872047;0.00445966148982;0;0;0.001394658;0.00062165;0.00397315166667;0.00310824833333;0.00091896;0.001135186;0.0035407;0.000996184285714;1
E000520;11;5;2;8;2;A00070;1;0.008530116;0.00619487515651;0.00516239608017;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000521;39;16;8;22;17;A00059;3;0.007551018125;0.00521259132906;0.00510833947919;0.00415153950453;0.0035677292035;0.0061218990013;0.00701383128762;0.00397315295413;0.00489751910791;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000522;11;4;2;7;3;A00067;1;0.0084328025;0.00561106493697;0.00408126596206;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000523;24;18;4;5;3;A00079;1;0.00821658944444;0.00678795236828;0.00773007981479;0.00765440091491;0.00673003467576;0;0;0;0;0.0;0.00108113;0.0;0.0;0.0;0.0;0.0;0.0;0
E000524;12;4;2;9;3;A00079;1;0.00713546;0.00451757918511;0.00308122071438;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000525;11;5;2;6;3;A00070;1;0.008530114;0.00587053610943;0.00535159371793;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
