"estudiante","agno","semestre","evaluacion","curso","estado"
"E000281",2009,2,0.00729762783561686,"A0008","CURSADA"
"E000281",2009,2,0.00940583143257285,"A00025","CURSADA"
"E000281",2009,2,0.00437857670137012,"A0009","CURSADA"
"E000281",2009,2,0.00794630586544947,"A00033","CURSADA"
"E000281",2010,1,0.00891932291019839,"A00046","CURSADA"
"E000281",2010,1,0.00762196685053317,"A00024","CURSADA"
"E000281",2010,1,0.00827064488036578,"A00016","CURSADA"
"E000281",2010,1,0.00713545832815871,"A00017","CURSADA"
"E000281",2010,1,0.00551376325357719,"A00019","CURSADA"
"E000281",2010,2,0.0064867802983261,"A00031","CURSADA"
"E000281",2010,2,0.00681111931324241,"A0007","CURSADA"
"E000281",2010,2,0.00778413635799132,"A00021","CURSADA"
"E000281",2010,2,0.00713545832815871,"A0009","CURSADA"
"E000281",2010,2,0.0098923399549473,"A00032","CURSADA"
"E000281",2010,2,0.0103788484773218,"A00023","CURSADA"
"E000281",2011,1,0.009568000940031,"A00030","CURSADA"
"E000281",2011,1,0,"A00037","CURSADA"
"E000281",2011,1,0.0098923399549473,"A00047","CURSADA"
"E000281",2011,1,0.0064867802983261,"A00018","CURSADA"
"E000281",2011,1,0.00875715340274024,"A00019","CURSADA"
"E000281",2011,2,0.00713545832815871,"A00043","CURSADA"
"E000281",2011,2,0.00810847537290763,"A00040","CURSADA"
"E000281",2011,2,0.0105410179847799,"A00049","CURSADA"
"E000281",2011,2,0,"A00042","CURSADA"
"E000281",2011,2,0.00810847537290763,"A00050","CURSADA"
"E000281",2011,2,0.00810847537290763,"A00041","CURSADA"
"E000281",2011,2,0.00843281438782393,"A00034","CURSADA"
"E000281",2012,1,0.00891932291019839,"A00035","CURSADA"
"E000281",2012,1,0.0092436619251147,"A00036","CURSADA"
"E000281",2012,1,0,"A00051","CURSADA"
"E000281",2012,1,0.00162169507458153,"A00052","CURSADA"
"E000281",2012,1,0.00940583143257285,"A00053","CURSADA"
"E000281",2012,1,0.00973017044748915,"A00039","CURSADA"
"E000281",2012,1,0.0105410179847799,"A00054","CURSADA"
"E000281",2012,1,0.00794630586544947,"A00038","CURSADA"
"E000281",2012,1,0.0113518655220707,"A00099","CURSADA"
"E000282",2015,1,0.00794630586544947,"A00066","CURSADA"
"E000282",2015,1,0.00502725473120273,"A00067","CURSADA"
"E000282",2015,1,0.00778413635799132,"A00068","CURSADA"
"E000282",2015,1,0,"A00069","CURSADA"
"E000282",2015,1,0.00291905113424675,"A00070","CURSADA"
"E000283",2015,1,0.00632461079086795,"A00067","CURSADA"
"E000283",2015,1,0.0102166789698636,"A00066","CURSADA"
"E000283",2015,1,0.00859498389528208,"A00068","CURSADA"
"E000283",2015,1,0.00551376325357719,"A00069","CURSADA"
"E000283",2015,1,0.00535159374611903,"A00070","CURSADA"
"E000283",2015,2,0.00875715340274024,"A00067","CURSADA"
"E000283",2015,2,0.00664894980578425,"A00071","CURSADA"
"E000283",2015,2,0.0064867802983261,"A00070","CURSADA"
"E000283",2015,2,0.00535159374611903,"A00069","CURSADA"
"E000283",2015,2,0.0092436619251147,"A00072","CURSADA"
"E000284",2013,1,0.00891932291019839,"A00075","CURSADA"
"E000284",2013,1,0.00973017044748915,"A00074","CURSADA"
"E000284",2013,1,0,"A00076","CURSADA"
"E000284",2013,1,0.00859498389528208,"A00079","CURSADA"
"E000284",2013,1,0.0103788484773218,"A00078","CURSADA"
"E000284",2013,1,0.00827064488036578,"A00077","CURSADA"
"E000284",2013,1,0.00908149241765654,"A00080","CURSADA"
"E000284",2013,2,0.00843281438782393,"A00056","CURSADA"
"E000284",2013,2,0.0107031874922381,"A00081","CURSADA"
"E000284",2013,2,0.0092436619251147,"A00057","CURSADA"
"E000284",2013,2,0.00778413635799132,"A00058","CURSADA"
"E000284",2013,2,0.0108653569996962,"A00082","CURSADA"
"E000284",2013,2,0.00713545832815871,"A00059","CURSADA"
"E000284",2014,1,0.00762196685053317,"A00060","CURSADA"
"E000284",2014,1,0.0064867802983261,"A00062","CURSADA"
"E000284",2014,1,0.0113518655220707,"A00061","CURSADA"
"E000284",2014,1,0.0064867802983261,"A00063","CURSADA"
"E000284",2014,1,0.00697328882070056,"A00064","CURSADA"
"E000284",2014,1,0,"A00065","ANULADA"
"E000284",2014,2,0.0110275265071544,"A00083","CURSADA"
"E000284",2014,2,0.00827064488036578,"A0002","CURSADA"
"E000284",2014,2,0,"A0005","ANULADA"
"E000284",2014,2,0.00729762783561686,"A0004","CURSADA"
"E000284",2014,2,0.0092436619251147,"A00065","CURSADA"
"E000284",2015,1,0.0092436619251147,"A00010","CURSADA"
"E000284",2015,1,0.0100545094624055,"A00012","CURSADA"
"E000284",2015,1,0.0105410179847799,"A00013","CURSADA"
"E000284",2015,1,0.00891932291019839,"A00011","CURSADA"
"E000284",2015,1,0.00875715340274024,"A0005","CURSADA"
"E000284",2015,1,0,"A0001","ANULADA"
"E000284",2015,1,0.00940583143257285,"A0003","CURSADA"
"E000284",2015,2,0.0110275265071544,"A0006","CURSADA"
"E000284",2015,2,0.00778413635799132,"A0007","CURSADA"
"E000284",2015,2,0.00973017044748915,"A00025","CURSADA"
"E000284",2015,2,0.0107031874922381,"A0008","CURSADA"
"E000284",2015,2,0.0110275265071544,"A0009","CURSADA"
"E000284",2015,2,0.0108653569996962,"A00022","CURSADA"
"E000284",2015,2,0.00940583143257285,"A0001","CURSADA"
"E000285",2011,1,0.00745979734307502,"A00074","CURSADA"
"E000285",2011,1,0.00535159374611903,"A00075","CURSADA"
"E000285",2011,1,0,"A00076","CURSADA"
"E000285",2011,1,0.00762196685053317,"A00078","CURSADA"
"E000285",2011,1,0.0064867802983261,"A00077","CURSADA"
"E000285",2011,1,0.0064867802983261,"A00080","CURSADA"
"E000285",2011,1,0.00502725473120273,"A00079","CURSADA"
"E000285",2011,2,0.00908149241765654,"A00075","CURSADA"
"E000285",2011,2,0.00535159374611903,"A00059","CURSADA"
"E000285",2011,2,0.00600027177595164,"A00058","CURSADA"
"E000285",2011,2,0.00664894980578425,"A00079","CURSADA"
"E000285",2011,2,0.009568000940031,"A00082","CURSADA"
"E000285",2012,1,0.00681111931324241,"A00056","CURSADA"
"E000285",2012,1,0.00908149241765654,"A00081","CURSADA"
"E000285",2012,1,0.00502725473120273,"A00059","CURSADA"
"E000285",2012,1,0.00405423768645381,"A00057","CURSADA"
"E000285",2012,1,0.00794630586544947,"A00058","CURSADA"
"E000285",2012,2,0,"A00062","ANULADA"
"E000285",2012,2,0.00681111931324241,"A00061","CURSADA"
"E000285",2012,2,0.00681111931324241,"A0005","CURSADA"
"E000285",2012,2,0.0064867802983261,"A00057","CURSADA"
"E000285",2012,2,0.0064867802983261,"A00059","CURSADA"
"E000285",2013,1,0.0100545094624055,"A00060","CURSADA"
"E000285",2013,1,0.00681111931324241,"A00062","CURSADA"
"E000285",2013,1,0.0064867802983261,"A00065","CURSADA"
"E000285",2013,1,0.0064867802983261,"A00063","CURSADA"
"E000285",2013,1,0.00681111931324241,"A00064","CURSADA"
"E000285",2013,2,0.00891932291019839,"A00083","CURSADA"
"E000285",2013,2,0,"A0002","ANULADA"
"E000285",2013,2,0.0092436619251147,"A000121","CURSADA"
"E000285",2013,2,0.00729762783561686,"A0001","CURSADA"
"E000285",2013,2,0.00405423768645381,"A0003","CURSADA"
"E000285",2013,2,0.00210820359695598,"A0004","CURSADA"
"E000285",2014,1,0,"A00013","ANULADA"
"E000285",2014,1,0.00729762783561686,"A00010","CURSADA"
"E000285",2014,1,0.00502725473120273,"A0002","CURSADA"
"E000285",2014,1,0.00551376325357719,"A00012","CURSADA"
"E000285",2014,1,0.0064867802983261,"A0003","CURSADA"
"E000285",2014,1,0,"A0004","CURSADA"
"E000285",2014,2,0.00762196685053317,"A0006","CURSADA"
"E000285",2014,2,0.00259471211933044,"A0007","CURSADA"
"E000285",2014,2,0.00713545832815871,"A00022","CURSADA"
"E000285",2014,2,0.00275688162678859,"A0009","CURSADA"
"E000285",2014,2,0.00632461079086795,"A0002","CURSADA"
"E000285",2014,2,0.00502725473120273,"A0004","CURSADA"
"E000285",2015,1,0.00713545832815871,"A0002","CURSADA"
"E000285",2015,1,0.00697328882070056,"A00012","CURSADA"
"E000285",2015,1,0.00518942423866088,"A00013","CURSADA"
"E000285",2015,1,0.00664894980578425,"A0004","CURSADA"
"E000285",2015,2,0.0064867802983261,"A0007","CURSADA"
"E000285",2015,2,0.00745979734307502,"A0008","CURSADA"
"E000285",2015,2,0.00162169507458153,"A0009","CURSADA"
"E000285",2015,2,0.00162169507458153,"A00020","CURSADA"
"E000286",2009,1,0.00697328882070056,"A00013","CURSADA"
"E000286",2009,1,0.00697328882070056,"A00011","CURSADA"
"E000286",2009,1,0.0064867802983261,"A00016","CURSADA"
"E000286",2009,2,0.00908149241765654,"A0006","CURSADA"
"E000286",2009,2,0.00713545832815871,"A0008","CURSADA"
"E000286",2009,2,0.00518942423866088,"A00025","CURSADA"
"E000286",2009,2,0.00518942423866088,"A00033","CURSADA"
"E000286",2009,2,0.00908149241765654,"A00032","CURSADA"
"E000286",2010,1,0.00875715340274024,"A00046","CURSADA"
"E000286",2010,1,0.00827064488036578,"A00024","CURSADA"
"E000286",2010,1,0,"A00028","ANULADA"
"E000286",2010,1,0.00794630586544947,"A00018","CURSADA"
"E000286",2010,1,0.00502725473120273,"A00019","CURSADA"
"E000286",2010,2,0.00681111931324241,"A00031","CURSADA"
"E000286",2010,2,0.00697328882070056,"A00043","CURSADA"
"E000286",2010,2,0.0092436619251147,"A00021","CURSADA"
"E000286",2010,2,0.00664894980578425,"A00025","CURSADA"
"E000286",2010,2,0.00762196685053317,"A00033","CURSADA"
"E000286",2010,2,0.0107031874922381,"A00023","CURSADA"
"E000286",2011,1,0.00810847537290763,"A00030","CURSADA"
"E000286",2011,1,0.00827064488036578,"A00035","CURSADA"
"E000286",2011,1,0.00859498389528208,"A00036","CURSADA"
"E000286",2011,1,0,"A00037","CURSADA"
"E000286",2011,1,0.00810847537290763,"A00028","CURSADA"
"E000286",2011,1,0.00762196685053317,"A00015","CURSADA"
"E000286",2011,1,0.00681111931324241,"A00019","CURSADA"
"E000286",2011,2,0.00875715340274024,"A00040","CURSADA"
"E000286",2011,2,0.0111896960146125,"A00049","CURSADA"
"E000286",2011,2,0,"A00042","CURSADA"
"E000286",2011,2,0.00940583143257285,"A00050","CURSADA"
"E000286",2011,2,0.00810847537290763,"A00041","CURSADA"
"E000286",2011,2,0.00794630586544947,"A00034","CURSADA"
"E000286",2011,2,0.00794630586544947,"A0009","CURSADA"
"E000286",2012,1,0.0105410179847799,"A00047","CURSADA"
"E000286",2012,1,0,"A00051","CURSADA"
"E000286",2012,1,0.0111896960146125,"A00052","CURSADA"
"E000286",2012,1,0.00794630586544947,"A00053","CURSADA"
"E000286",2012,1,0.0102166789698636,"A00039","CURSADA"
"E000286",2012,1,0.0105410179847799,"A00054","CURSADA"
"E000286",2012,1,0.00973017044748915,"A00038","CURSADA"
"E000286",2012,1,0.0113518655220707,"A00099","CURSADA"
"E000287",2009,1,0.00843281438782393,"A00017","CURSADA"
"E000287",2009,1,0.00713545832815871,"A00028","CURSADA"
"E000287",2009,1,0.00762196685053317,"A00016","CURSADA"
"E000287",2009,1,0.00794630586544947,"A00018","CURSADA"
"E000287",2009,1,0.00697328882070056,"A00019","CURSADA"
"E000287",2009,2,0.00729762783561686,"A00031","CURSADA"
"E000287",2009,2,0.00762196685053317,"A0007","CURSADA"
"E000287",2009,2,0.00875715340274024,"A00021","CURSADA"
"E000287",2009,2,0.00713545832815871,"A00034","CURSADA"
"E000287",2009,2,0.0102166789698636,"A00033","CURSADA"
"E000287",2009,2,0.0107031874922381,"A00032","CURSADA"
"E000287",2009,2,0.0113518655220707,"A00023","CURSADA"
"E000287",2010,1,0.00940583143257285,"A00027","CURSADA"
"E000287",2010,1,0.00762196685053317,"A00036","CURSADA"
"E000287",2010,1,0.00762196685053317,"A00024","CURSADA"
"E000287",2010,1,0,"A00037","CURSADA"
"E000287",2010,1,0.00973017044748915,"A00030","CURSADA"
"E000287",2010,1,0.0113518655220707,"A00089","CURSADA"
"E000287",2010,1,0.00697328882070056,"A00038","CURSADA"
"E000287",2010,1,0.0092436619251147,"A00035","CURSADA"
"E000287",2010,2,0.0102166789698636,"A000105","CURSADA"
"E000287",2010,2,0.00859498389528208,"A00043","CURSADA"
"E000287",2010,2,0.00827064488036578,"A00040","CURSADA"
"E000287",2010,2,0.0100545094624055,"A00049","CURSADA"
"E000287",2010,2,0,"A00042","CURSADA"
"E000287",2010,2,0,"A00051","CURSADA"
"E000287",2010,2,0.00891932291019839,"A00050","CURSADA"
"E000287",2010,2,0.009568000940031,"A00041","CURSADA"
"E000287",2010,2,0.0092436619251147,"A00015","CURSADA"
"E000287",2011,1,0.0107031874922381,"A00052","CURSADA"
"E000287",2011,1,0.00859498389528208,"A00053","CURSADA"
"E000287",2011,1,0.0100545094624055,"A00039","CURSADA"
"E000287",2011,1,0.0092436619251147,"A00054","CURSADA"
"E000288",2009,1,0.0034055596566212,"A00056","CURSADA"
"E000288",2009,1,0.00389206817899566,"A00080","CURSADA"
"E000288",2009,1,0.00405423768645381,"A00079","CURSADA"
"E000288",2009,1,0.00973017044748915,"A00055","CURSADA"
"E000288",2009,2,0.00162169507458153,"A00056","CURSADA"
"E000288",2009,2,0.00162169507458153,"A00080","CURSADA"
"E000288",2009,2,0.00162169507458153,"A00079","CURSADA"
"E000289",2011,1,0.00908149241765654,"A00074","CURSADA"
"E000289",2011,1,0.00437857670137012,"A00075","CURSADA"
"E000289",2011,1,0,"A00076","CURSADA"
"E000289",2011,1,0.00859498389528208,"A00078","CURSADA"
"E000289",2011,1,0.00583810226849349,"A00077","CURSADA"
"E000289",2011,1,0.00210820359695598,"A00080","CURSADA"
"E000289",2011,1,0.00291905113424675,"A00079","CURSADA"
"E000289",2011,2,0.00664894980578425,"A00075","CURSADA"
"E000289",2011,2,0.00210820359695598,"A00077","CURSADA"
"E000289",2011,2,0.00259471211933044,"A00080","CURSADA"
"E000289",2011,2,0.00405423768645381,"A00079","CURSADA"
"E000289",2011,2,0,"A00082","ANULADA"
"E000289",2012,1,0.00745979734307502,"A00077","CURSADA"
"E000289",2012,1,0.0064867802983261,"A00079","CURSADA"
"E000289",2012,1,0.0064867802983261,"A00080","CURSADA"
"E000289",2012,2,0.00908149241765654,"A00082","RECONOCIDA"
"E000289",2012,2,0.00227037310441414,"A00056","CURSADA"
"E000289",2012,2,0.0100545094624055,"A00081","CURSADA"
"E000289",2012,2,0,"A00057","ANULADA"
"E000289",2012,2,0.00243254261187229,"A00058","CURSADA"
"E000289",2012,2,0,"A00059","ANULADA"
"E000290",2012,1,0.00891932291019839,"A00074","CURSADA"
"E000290",2012,1,0.0102166789698636,"A00075","CURSADA"
"E000290",2012,1,0,"A00076","CURSADA"
"E000290",2012,1,0.00843281438782393,"A00077","CURSADA"
"E000290",2012,1,0.0102166789698636,"A00078","CURSADA"
"E000290",2012,1,0.0064867802983261,"A00079","CURSADA"
"E000290",2012,1,0.00794630586544947,"A00080","CURSADA"
"E000290",2012,2,0.0110275265071544,"A00082","RECONOCIDA"
"E000290",2012,2,0.0103788484773218,"A00056","CURSADA"
"E000290",2012,2,0.00875715340274024,"A00081","CURSADA"
"E000290",2012,2,0.00681111931324241,"A00057","CURSADA"
"E000290",2012,2,0.00827064488036578,"A00058","CURSADA"
"E000290",2012,2,0.00502725473120273,"A00059","CURSADA"
"E000290",2013,1,0.009568000940031,"A00060","CURSADA"
"E000290",2013,1,0,"A00062","ANULADA"
"E000290",2013,1,0.00713545832815871,"A00061","CURSADA"
"E000290",2013,1,0.0064867802983261,"A0005","CURSADA"
"E000290",2013,1,0.00567593276103534,"A00059","CURSADA"
"E000290",2013,1,0.00583810226849349,"A00065","CURSADA"
"E000290",2013,1,0.00356772916407936,"A00064","CURSADA"
"E000290",2013,2,0.00162169507458153,"A00083","CURSADA"
"E000290",2013,2,0.0034055596566212,"A00062","CURSADA"
"E000290",2013,2,0.00664894980578425,"A0001","CURSADA"
"E000290",2013,2,0.00681111931324241,"A00065","CURSADA"
"E000290",2013,2,0.00745979734307502,"A00059","CURSADA"
"E000290",2013,2,0,"A00064","ANULADA"
"E000290",2014,1,0.00697328882070056,"A00062","CURSADA"
"E000290",2014,1,0.00162169507458153,"A00063","CURSADA"
"E000290",2014,1,0.00389206817899566,"A00064","CURSADA"
"E000290",2014,2,0.00843281438782393,"A00083","CURSADA"
"E000290",2014,2,0.00470291571628642,"A0002","CURSADA"
"E000290",2014,2,0,"A00063","ANULADA"
"E000290",2014,2,0.00664894980578425,"A00064","CURSADA"
"E000290",2015,1,0.00681111931324241,"A0002","CURSADA"
"E000290",2015,1,0.00697328882070056,"A00012","CURSADA"
"E000290",2015,1,0.0098923399549473,"A00013","CURSADA"
"E000290",2015,1,0,"A00063","CURSADA"
"E000291",2011,1,0.00843281438782393,"A00074","CURSADA"
"E000291",2011,1,0.00859498389528208,"A00075","CURSADA"
"E000291",2011,1,0,"A00076","CURSADA"
"E000291",2011,1,0.00827064488036578,"A00078","CURSADA"
"E000291",2011,1,0.00762196685053317,"A00077","CURSADA"
"E000291",2011,1,0.0064867802983261,"A00080","CURSADA"
"E000291",2011,1,0.0064867802983261,"A00079","CURSADA"
"E000291",2011,2,0.00859498389528208,"A00081","CURSADA"
"E000291",2011,2,0.00778413635799132,"A00056","CURSADA"
"E000291",2011,2,0.0064867802983261,"A00059","CURSADA"
"E000291",2011,2,0.0064867802983261,"A00058","CURSADA"
"E000291",2011,2,0.00664894980578425,"A00057","CURSADA"
"E000291",2011,2,0.00843281438782393,"A00082","CURSADA"
"E000291",2012,1,0.0098923399549473,"A00060","CURSADA"
"E000291",2012,1,0.00762196685053317,"A00062","CURSADA"
"E000291",2012,1,0.00973017044748915,"A00061","CURSADA"
"E000291",2012,1,0.00664894980578425,"A00064","CURSADA"
"E000291",2012,1,0.0064867802983261,"A00063","CURSADA"
"E000291",2012,1,0.00551376325357719,"A00065","CURSADA"
"E000291",2012,2,0.00940583143257285,"A00083","CURSADA"
"E000291",2012,2,0.00827064488036578,"A0002","CURSADA"
"E000291",2012,2,0.0064867802983261,"A0005","CURSADA"
"E000291",2012,2,0.00697328882070056,"A00065","CURSADA"
"E000291",2012,2,0.0064867802983261,"A0003","CURSADA"
"E000291",2012,2,0.00729762783561686,"A0004","CURSADA"
"E000291",2013,1,0.00745979734307502,"A00013","CURSADA"
"E000291",2013,1,0.00762196685053317,"A00010","CURSADA"
"E000291",2013,1,0.00891932291019839,"A00011","CURSADA"
"E000291",2013,1,0.00859498389528208,"A00012","CURSADA"
"E000291",2013,1,0.00762196685053317,"A0001","CURSADA"
"E000291",2013,2,0.0113518655220707,"A00092","CURSADA"
"E000291",2013,2,0.00745979734307502,"A0007","CURSADA"
"E000291",2013,2,0.00794630586544947,"A0006","CURSADA"
"E000291",2013,2,0.00810847537290763,"A00025","CURSADA"
"E000291",2013,2,0.00664894980578425,"A0008","CURSADA"
"E000291",2013,2,0.00729762783561686,"A00022","CURSADA"
"E000291",2013,2,0.00713545832815871,"A0009","CURSADA"
"E000291",2014,1,0.00778413635799132,"A00024","CURSADA"
"E000291",2014,1,0.00600027177595164,"A00017","CURSADA"
"E000291",2014,1,0.00567593276103534,"A00018","CURSADA"
"E000291",2014,1,0.00729762783561686,"A00016","CURSADA"
"E000291",2014,1,0.0064867802983261,"A00019","CURSADA"
"E000291",2014,1,0.00664894980578425,"A00020","CURSADA"
"E000291",2014,2,0.0061624412834098,"A00031","CURSADA"
"E000291",2014,2,0.0100545094624055,"A00032","CURSADA"
"E000291",2014,2,0.00875715340274024,"A00021","CURSADA"
"E000291",2014,2,0.0092436619251147,"A00033","CURSADA"
"E000291",2014,2,0.00664894980578425,"A00034","CURSADA"
"E000291",2014,2,0.0098923399549473,"A00023","CURSADA"
"E000291",2015,1,0.00859498389528208,"A00017","CURSADA"
"E000291",2015,1,0.0105410179847799,"A00035","CURSADA"
"E000291",2015,1,0.00810847537290763,"A00036","CURSADA"
"E000291",2015,1,0.00762196685053317,"A00028","CURSADA"
"E000291",2015,1,0.0105410179847799,"A000141","CURSADA"
"E000291",2015,1,0.00810847537290763,"A00030","CURSADA"
"E000291",2015,1,0.00794630586544947,"A00018","CURSADA"
"E000291",2015,1,0,"A00037","CURSADA"
"E000291",2015,1,0.00778413635799132,"A00038","CURSADA"
"E000291",2015,2,0.00778413635799132,"A00031","CURSADA"
"E000291",2015,2,0.0105410179847799,"A00039","CURSADA"
"E000291",2015,2,0.00810847537290763,"A00040","CURSADA"
"E000291",2015,2,0.00891932291019839,"A00041","CURSADA"
"E000291",2015,2,0,"A00042","CURSADA"
"E000291",2015,2,0.00827064488036578,"A00043","CURSADA"
"E000291",2015,2,0.00762196685053317,"A00015","CURSADA"
"E000291",2015,2,0.00745979734307502,"A00044","CURSADA"
"E000292",2015,1,0.0064867802983261,"A00067","CURSADA"
"E000292",2015,1,0.0098923399549473,"A00066","CURSADA"
"E000292",2015,1,0.00891932291019839,"A00068","CURSADA"
"E000292",2015,1,0.00210820359695598,"A00069","CURSADA"
"E000292",2015,1,0.00454074620882827,"A00070","CURSADA"
"E000292",2015,2,0.00405423768645381,"A000101","CURSADA"
"E000292",2015,2,0.00486508522374458,"A00071","CURSADA"
"E000292",2015,2,0.00729762783561686,"A000100","CURSADA"
"E000292",2015,2,0.00843281438782393,"A00072","CURSADA"
"E000292",2015,2,0.00405423768645381,"A00069","CURSADA"
"E000292",2015,2,0.00405423768645381,"A00070","CURSADA"
"E000292",2015,2,0,"A00073","CURSADA"
"E000293",2009,1,0.00973017044748915,"A00046","CURSADA"
"E000293",2009,1,0,"A000113","CURSADA"
"E000293",2009,1,0.0105410179847799,"A00052","CURSADA"
"E000293",2009,1,0.00940583143257285,"A00039","CURSADA"
"E000293",2009,1,0.00745979734307502,"A00035","CURSADA"
"E000294",2014,1,0.00275688162678859,"A00058","RECONOCIDA"
"E000294",2014,1,0.00372989867153751,"A00079","RECONOCIDA"
"E000294",2014,1,0.00405423768645381,"A00057","RECONOCIDA"
"E000294",2014,1,0.00502725473120273,"A00080","RECONOCIDA"
"E000294",2014,1,0.00518942423866088,"A00059","RECONOCIDA"
"E000294",2014,1,0.0064867802983261,"A00056","RECONOCIDA"
"E000294",2014,1,0.00713545832815871,"A00074","RECONOCIDA"
"E000294",2014,1,0.00778413635799132,"A00081","RECONOCIDA"
"E000294",2014,1,0.00794630586544947,"A00060","CURSADA"
"E000294",2014,1,0.0064867802983261,"A00075","RECONOCIDA"
"E000294",2014,1,0.0092436619251147,"A00078","RECONOCIDA"
"E000294",2014,1,0,"A00076","RECONOCIDA"
"E000294",2014,1,0,"A00076","CONVALIDADA"
"E000294",2014,1,0.00470291571628642,"A00061","CURSADA"
"E000294",2014,1,0.00486508522374458,"A00077","RECONOCIDA"
"E000294",2014,1,0.00664894980578425,"A00077","CONVALIDADA"
"E000294",2014,1,0.0064867802983261,"A00079","CONVALIDADA"
"E000294",2014,1,0.00859498389528208,"A00082","CURSADA"
"E000294",2014,1,0.00859498389528208,"A00082","RECONOCIDA"
"E000294",2014,1,0.0064867802983261,"A00080","CONVALIDADA"
"E000294",2014,1,0.00664894980578425,"A00059","CURSADA"
"E000294",2014,1,0,"A00057","ANULADA"
"E000294",2014,1,0,"A00058","ANULADA"
"E000294",2014,2,0.00843281438782393,"A00083","CURSADA"
"E000294",2014,2,0.00713545832815871,"A0001","CURSADA"
"E000294",2014,2,0.00681111931324241,"A00058","CURSADA"
"E000294",2014,2,0.00518942423866088,"A00057","CURSADA"
"E000294",2014,2,0,"A00063","ANULADA"
"E000294",2014,2,0,"A00064","CURSADA"
"E000294",2015,1,0.00389206817899566,"A00010","CURSADA"
"E000294",2015,1,0.0064867802983261,"A00062","CURSADA"
"E000294",2015,1,0.00664894980578425,"A00057","CURSADA"
"E000294",2015,1,0,"A00063","CURSADA"
"E000294",2015,1,0.00713545832815871,"A00064","CURSADA"
"E000294",2015,2,0.0064867802983261,"A00061","CURSADA"
"E000294",2015,2,0.00437857670137012,"A0002","CURSADA"
"E000294",2015,2,0.0064867802983261,"A00063","CURSADA"
"E000294",2015,2,0.00713545832815871,"A0005","CURSADA"
"E000294",2015,2,0.00194603408949783,"A0004","CURSADA"
"E000294",2015,2,0.0064867802983261,"A00065","CURSADA"
"E000295",2015,1,0.00518942423866088,"A00067","CURSADA"
"E000295",2015,1,0.0102166789698636,"A00066","CURSADA"
"E000295",2015,1,0.00827064488036578,"A00068","CURSADA"
"E000295",2015,1,0.00259471211933044,"A00069","CURSADA"
"E000295",2015,1,0.00454074620882827,"A00070","CURSADA"
"E000295",2015,2,0.0064867802983261,"A00067","CURSADA"
"E000295",2015,2,0.0064867802983261,"A00071","CURSADA"
"E000295",2015,2,0,"A00069","CURSADA"
"E000295",2015,2,0.0034055596566212,"A00070","CURSADA"
"E000295",2015,2,0.00162169507458153,"A00072","CURSADA"
"E000296",2009,1,0.00713545832815871,"A00062","CURSADA"
"E000296",2009,1,0.00940583143257285,"A00060","CURSADA"
"E000296",2009,1,0.0064867802983261,"A00061","CURSADA"
"E000296",2009,1,0.00681111931324241,"A00059","CURSADA"
"E000296",2009,2,0.00454074620882827,"A0002","CURSADA"
"E000296",2009,2,0.00486508522374458,"A00063","CURSADA"
"E000296",2009,2,0.0064867802983261,"A00064","CURSADA"
"E000296",2009,2,0.00664894980578425,"A0005","CURSADA"
"E000296",2009,2,0.00664894980578425,"A00057","CURSADA"
"E000296",2010,1,0.00729762783561686,"A00010","CURSADA"
"E000296",2010,1,0.00713545832815871,"A0002","CURSADA"
"E000296",2010,1,0.0064867802983261,"A00012","CURSADA"
"E000296",2010,1,0.00664894980578425,"A00063","CURSADA"
"E000296",2010,1,0.00745979734307502,"A00065","CURSADA"
"E000296",2010,1,0.00940583143257285,"A0001","CURSADA"
"E000296",2010,2,0.00875715340274024,"A0006","CURSADA"
"E000296",2010,2,0.00827064488036578,"A00083","CURSADA"
"E000296",2010,2,0.0064867802983261,"A0007","CURSADA"
"E000296",2010,2,0.00762196685053317,"A00011","CURSADA"
"E000296",2010,2,0.00664894980578425,"A00022","CURSADA"
"E000296",2010,2,0.00875715340274024,"A0009","CURSADA"
"E000296",2010,2,0.0064867802983261,"A0003","CURSADA"
"E000296",2011,1,0,"A00014","CURSADA"
"E000296",2011,1,0.00891932291019839,"A00013","CURSADA"
"E000296",2011,1,0.0092436619251147,"A00016","CURSADA"
"E000296",2011,1,0.00908149241765654,"A00017","CURSADA"
"E000296",2011,1,0.00891932291019839,"A00018","CURSADA"
"E000296",2011,1,0.00810847537290763,"A00019","CURSADA"
"E000296",2011,1,0.0064867802983261,"A00020","CURSADA"
"E000296",2011,2,0.00745979734307502,"A00031","CURSADA"
"E000296",2011,2,0.00729762783561686,"A0008","CURSADA"
"E000296",2011,2,0.00940583143257285,"A00021","CURSADA"
"E000296",2011,2,0.00664894980578425,"A00025","CURSADA"
"E000296",2011,2,0.00827064488036578,"A00034","CURSADA"
"E000296",2011,2,0.00827064488036578,"A00033","CURSADA"
"E000296",2011,2,0.0103788484773218,"A00032","CURSADA"
"E000296",2012,1,0.00940583143257285,"A00035","CURSADA"
"E000296",2012,1,0.0102166789698636,"A00036","CURSADA"
"E000296",2012,1,0,"A00037","CURSADA"
"E000296",2012,1,0.0113518655220707,"A00047","CURSADA"
"E000296",2012,1,0.0100545094624055,"A00030","CURSADA"
"E000296",2012,1,0.00891932291019839,"A00028","CURSADA"
"E000296",2012,1,0.00875715340274024,"A00038","CURSADA"
"E000296",2012,1,0.00681111931324241,"A0004","CURSADA"
"E000296",2012,2,0.0105410179847799,"A00048","CURSADA"
