"","Estudiante","c_enrrolado","c_aprobados","sem_cursados","c_bajo_media","c_repetidos","c_mas_repetido","veces_c_mas_repetidos","PGA","PSP_RE_1","PSP_RE_2","PSP_RE_3","PSP_RE_4","PSP_RE_5","PSP_RE_6","PSP_RE_7","PSP_RE_8","PSP_ABS_1","PSP_ABS_2","PSP_ABS_3","PSP_ABS_4","PSP_ABS_5","PSP_ABS_6","PSP_ABS_7","PSP_ABS_8","aristas","densidad","diametro","long.med.cam","grado_medio","modularidad","Dropout"
"1","E0001",70,40,12,45,25,"A0007",4,0.00781656875,0.00580566832796,0.00288661732338,0.00486508524045,0.00484191819227,0.00650994739096,0.00129735609517,0.00397315292503,0.00602729994959,0.007265196,0.00767602166667,0.00497319833333,0.007054375,0.00778413666667,0.00726518,0.007784135,0.00681112142857,88,0.02,8,3.34,2.93,0.72,0
"2","E00010",52,31,7,19,9,"A0004",3,0.0077056683871,0.00666696866716,0.00402180384845,0.00548132937402,0.00532842673627,0.00726519394666,0.0061894695973,0.00278390994451,0,0.00739493,0.00751385833333,0.00470291666667,0.003054195,0.001783865,0,0,0,31,0.01,4,1.96,1.03,0.79,0
"3","E000105",6,2,2,5,0,"",0,0.00786522,0.00689220405184,0.00518942426424,0,0,0,0,0,0,0.001783864,0.00078382,0,0,0.000837875,0,0.00113518666667,0.000602344285714,0,0,0,0,0,0,1
"4","E000106",71,42,14,27,25,"A0004",3,0.00774938690476,0.00683428639812,0.00651380846587,0.00640569557436,0.00498671235982,0.00496238679625,0.00574080068618,0.00648678038269,0.00613000746816,0.007232762,0.00645975333333,0.00505428333333,0.00748682666667,0.00491914166667,0,0.00378395666667,0,52,0.01,4,2.02,1.73,0.81,0
"5","E000109",35,13,8,19,19,"A00064",4,0.00724773,0.00616244133562,0.0048110287947,0.00311365458183,0.0038920682855,0.0044110105373,0.00368935635197,0.00429749197792,0.00644623802509,0.00606514,0.001162215,0.00221631666667,0,0,0,0,0,19,0.01,2,1.33,0.63,0.81,1
"6","E000111",65,48,11,25,14,"A0004",3,0.00835511125,0.00681111915037,0.00774359412026,0.00616244124249,0.00486508528702,0.00710302451625,0.00600027184313,0.00454074625547,0.0077841366486,0.007459798,0.00570296166667,0.00637866666667,0.00818956,0.00754088166667,0.002951486,0.00845984,0.00776097,62,0.02,8,2.73,2.07,0.74,1
"7","E000114",86,64,14,26,17,"A00063",3,0.00830865328125,0.00803897410099,0.00827064489325,0.00545970676467,0.00538402758539,0.00462183100171,0.00766250910237,0.00518942435738,0.00541646154597,0.007654402,0.00702734666667,0.00648678166667,0.00748682666667,0.008108475,0.004508312,0.00840577833333,0.00783047142857,61,0.02,8,2.91,2.03,0.78,0
"8","E000115",61,34,12,21,24,"A00063",5,0.00765058441176,0.00556009741766,0.00656786491163,0.00835172971711,0.00466237345245,0.00710302451625,0.00291905119084,0.0050921224989,0.00442491084271,0.00697329,0.00689220166667,0.00572998666667,0.00140546833333,0.001919005,0,0.00275688,0,26,0.01,2,1.27,0.87,0.82,0
"9","E000117",31,17,4,12,7,"A00059",1,0.00765058764706,0.00613749209935,0.0064867803206,0.00467588752508,0.00597324354264,0,0,0,0,0.001232488,0.00110815833333,0,0,0,0,0,0,9,0,1,1,0.3,0.79,0
"10","E000120",30,18,6,7,8,"A00059",2,0.00756791388889,0.00604660596166,0.00678409112152,0.00606513954699,0.00677868556231,0.00522996659856,0.0055678198114,0,0,0.003437994,0.00113518666667,0,0,0.00140546833333,0,0,0,9,0,1,1,0.3,0.72,1
"11","E000122",61,49,11,13,8,"A0003",2,0.00849569571429,0.00470291578677,0.00774359423667,0.00642191246152,0.00700572272763,0.00674625150859,0.00671381754801,0.0085544413887,0.00862201210111,0.00707059,0.00727060166667,0.00537862333333,0.00805442166667,0.00810847333333,0.00334069,0.00862200833333,0.00854864,56,0.02,11,3.27,1.87,0.77,1
"12","E000123",64,49,13,21,12,"A0004",2,0.00845929142857,0.00405423777799,0.00729762786068,0.00661651594564,0.0081490179291,0.00673003459815,0.00642191255465,0.0074922314845,0.00834014612649,0.007654402,0.00740574333333,0.00613541333333,0.00816253166667,0.00827064333333,0.003470426,0.00802739166667,0.00829380714286,65,0.02,11,3.27,2.17,0.76,0
"13","E000125",27,14,7,14,10,"A00058",4,0.00769146928571,0.005870536156,0.00794630590826,0.00393261061981,0.00506779723219,0.00483265132643,0.00368935635197,0.00470291567035,0,0.001297356,0,0.00148655333333,0,0,0,0,0,12,0,0,0,0.4,0.62,1
"14","E000126",36,25,6,10,5,"A0003",2,0.0081409096,0.00732079494212,0.00886526657268,0.00781116456104,0.00497319820958,0.00402720939989,0.00347042740323,0,0,0.007070592,0.00167575333333,0.00154061166667,0,0,0,0,0,13,0,2,1.33,0.43,0.73,0
"15","E000127",57,37,8,37,18,"A00033",3,0.00820051675676,0.00710302451625,0.00492995306849,0.00635704472661,0.00602343891348,0.00410057176902,0.00287271700134,0.00871661101701,0.00824569570474,0.001297356,0.00256768333333,0.00435155166667,0.00475697166667,0.00548673333333,0.0020109,0.00724357,0.00741346142857,49,0.01,5,1.98,1.63,0.71,1
"16","E000129",60,55,9,5,2,"A0005",1,0.00883086545455,0.00817334325984,0.00600027176552,0.00759879971987,0.00783047053431,0.00852548277804,0.00973017048091,0.00707464490552,0.00863552629016,0.00723276,0.00802739,0.00721654,0.00824361666667,0.00905446666667,0.003632588,0.009135545,0.00831697857143,47,0.01,11,3.18,1.57,0.78,1
"17","E000131",78,65,8,31,8,"A00022",2,0.00797624461538,0.00723276006368,0.00489751910791,0.00778413657099,0.00565276571017,0.00654083697332,0.007013831113,0.00591918717449,0.0086760687797,0.007038158,0.00775710833333,0.007108435,0.00694626166667,0.00773008,0.003437994,0.00824361666667,0.00699645571429,60,0.02,11,3.97,2,0.8,0
"18","E000132",39,31,6,7,1,"A0004",1,0.00849559290323,0.00834014612649,0.00937880335065,0.00737871268454,0.00597324354264,0.00725129379758,0.00479558396286,0,0,0.006357044,0.00535159333333,0.00540565,0,0.00216226,0,0,0,12,0,2,1.33,0.4,0.72,0
"19","E000133",41,20,8,16,14,"A00063",4,0.00760575,0.0060929399915,0.00681111915037,0.00515699028037,0.0050921224989,0.00425694952719,0.00629217689857,0.00256227822974,0.00393261059071,0.00042164,0.00202711833333,0.00189197833333,0,0,0,0,0,9,0,1,1,0.3,0.69,0
"20","E000134",60,53,10,7,2,"A00076",2,0.0087357345283,0.00681111930559,0.0056110650301,0.00832470133901,0.00662578269839,0.00771463516035,0.00824361667037,0.0083864803559,0.00824747793376,0.007394932,0.00813550166667,0.00581107333333,0.00891932,0.00854091833333,0.0057408,0.00851389333333,0.00831698714286,44,0.01,10,3.32,1.47,0.74,1
"21","E000135",65,53,12,18,9,"A00063",2,0.00818497169811,0.00771926855668,0.0071084300677,0.00671381764114,0.00641727913171,0.00791387204081,0.0072705996378,0.00829767311613,0.00707464484731,0.00697329,0.007676025,0.006270555,0.00781116666667,0.008216585,0.003437994,0.00797333666667,0.00776096714286,55,0.02,10,3.03,1.83,0.74,0
"22","E000136",69,47,13,40,17,"A00022",3,0.0079256012766,0.00794630590826,0.00527050899109,0.00389206809923,0.00402720955511,0.00755709912628,0.00610838481225,0.00707059046254,0.00654083684397,0.006616516,0.00694626166667,0.00521645166667,0.00659489333333,0.00797333166667,0.003405564,0.00856795166667,0.00732079285714,71,0.02,10,3.03,2.37,0.76,0
"23","E000137",82,56,12,30,14,"A0003",3,0.00804476714286,0.00736712903849,0.00697328875374,0.0069732889533,0.00578404574965,0.00660261565021,0.00732079507517,0.00613927415439,0.00556781974673,0.007557098,0.00729762833333,0.004702915,0.00691923166667,0.008162525,0.005481338,0.00778413666667,0.00525892428571,59,0.02,9,3.23,1.97,0.67,0
"24","E000139",71,64,7,8,1,"A0009",1,0.00844548125,0.00740989909854,0.00898419078439,0.00562187633477,0.00757563260517,0.00750613146062,0.00962205743417,0.011189696379,0,0.007621968,0.00824361333333,0.00543267833333,0.00818956,0.00818955666667,0.003535296,0.00881120833333,0.00789996571429,51,0.01,11,3.35,1.7,0.76,0
"25","E00014",75,65,11,9,6,"A00057",1,0.00863240723077,0.00792313886008,0.00794630590826,0.0068111193832,0.00605432836649,0.00840578616286,0.00873398641124,0.00827064481564,0.00818055066177,0.007654404,0.00851389666667,0.00662192166667,0.00867606833333,0.00862200333333,0.003697468,0.00859498166667,0.00722812571429,49,0.01,9,2.86,1.63,0.83,0
"26","E000140",30,14,5,12,9,"A00059",3,0.00774938857143,0.00639411208353,0.00428590845383,0.0047353496775,0.00781657043844,0.00343258791448,0,0,0,0.001524394,0.000270283333333,0.000270283333333,0,0,0,0,0,11,0,2,1.33,0.37,0.73,1
"27","E000141",75,55,12,33,14,"A00064",2,0.00798758418182,0.00771463516035,0.00737871252932,0.00545970672586,0.00416235074711,0.00745979743078,0.00629758245001,0.00637866727387,0.00743663031608,0.00729763,0.007811165,0.00673003333333,0.00694626166667,0.00832469166667,0.003048788,0.00762196666667,0.00562959857143,53,0.01,9,2.89,1.77,0.79,0
"28","E000142",28,14,6,14,8,"A00080",3,0.00793472,0.00516625713291,0.00564349885099,0.00624352600425,0.00635163905099,0.00194603406514,0.00264876863609,0,0,0.001394658,0,0,0,0,0,0,0,4,0,0,0,0.13,0.5,0
"29","E000147",53,31,10,23,18,"A00061",3,0.00734471064516,0.00410057175239,0.00543267850298,0.00518942414783,0.00629217680544,0.00581107405014,0.00516239598316,0.00343799348921,0.00655164816417,0.007362498,0.005054285,0.00351367166667,0.00221631666667,0.0024866,0,0,0,28,0.01,4,1.76,0.93,0.73,0
"30","E000153",75,59,4,17,10,"A0003",1,0.00818269033898,0.00710242382182,0.00511992297002,0.00639411208353,0.00908149233354,0,0,0,0,0.006292176,0.00705437666667,0.00662192166667,0.00702734666667,0.00805441666667,0.003275824,0.00845984166667,0.00783046857143,51,0.01,9,2.92,1.7,0.78,0
"31","E000157",39,25,8,8,11,"A00059",3,0.0079138708,0.00641727906519,0.00460561402142,0.00548132932745,0.00701383105479,0.00773007981479,0.00606513945386,0.00587053606287,0.00729762781411,0.004702918,0.005027255,0.00275688,0,0,0,0,0,14,0,2,1.2,0.47,0.77,0
"32","E000159",33,16,7,18,14,"A00061",3,0.007540881875,0.00827064493205,0.00563539040741,0.00194603411946,0.00411910552066,0.00483265132643,0.00651921425015,0.00567593281157,0,0.005675932,0.00108113,0.00475697166667,0.00221631666667,0.00127032833333,0,0,0,19,0.01,2,1.25,0.63,0.79,1
"33","E00016",68,49,13,25,16,"A0004",2,0.0082574055102,0.00486508524045,0.007338170195,0.00673003448173,0.00518942428753,0.00632461082811,0.0047840004554,0.00754088209942,0.00775170251727,0.007135458,0.00732465833333,0.00591918833333,0.00808144833333,0.00862200333333,0.003308258,0.00821659,0.00778413714286,67,0.02,11,3.27,2.23,0.76,0
"34","E000163",24,23,4,0,0,"",0,0.00896162478261,0.0082011438374,0.00924366200343,0.00810847532315,0.00891932286322,0,0,0,0,0.006648948,0.00148655333333,0,0,0,0,0,0,0,0,0,0,0,0,0
"35","E000166",27,9,5,19,11,"A00058",3,0.00749583555556,0.00644044611337,0.00543267846418,0.00295959360665,0.00139465776738,0.00181629848666,0,0,0,0.000454074,0,0,0,0,0,0,0,13,0,0,0,0.43,0.73,1
"36","E000168",28,11,6,20,11,"A00079",4,0.00771041909091,0.00477241688142,0.00628406845499,0.00235145789338,0.00308122071438,0.00254065558935,0.00470291581005,0,0,0.001297356,0,0.0017298,0,0,0,0,0,6,0,0,0,0.2,0.67,0
"37","E000171",71,54,12,21,12,"A0005",2,0.00797033092593,0.00756791016708,0.0054326786194,0.00600027171895,0.00602730010481,0.00678409116032,0.00716789225116,0.00701962298314,0.0079260346829,0.007167892,0.00743277,0.00510834,0.00721654333333,0.00762195833333,0.007719274,0.00824361333333,0.00715862285714,56,0.02,8,3.18,1.87,0.76,0
"38","E000173",59,52,9,22,3,"A0005",1,0.00806169634615,0.00789224946251,0.00622730911709,0.00729762786068,0.00769146811217,0.00727059971541,0.00755246562351,0.00677057699068,0.00745979736426,0.007038158,0.00800036166667,0.00524347833333,0.00724357,0.008189565,0.005059688,0.00808145,0.00711229142857,49,0.01,10,3.14,1.63,0.75,1
"39","E000174",29,19,7,8,6,"A00059",3,0.00829624736842,0.0076219669011,0.00710843014531,0.00713545829058,0.00555430568056,0.00421640713466,0.00513536754685,0.00443263305351,0,0.004735348,0.00108113,0,0,0,0,0,0,7,0,1,1,0.23,0.57,0
"40","E000175",57,52,9,6,0,"",0,0.00891932,0.00805441879978,0.00786522108441,0.00924366209656,0.00660261558369,0.00882665467049,0.00921663378055,0.00706595714603,0.00836331330772,0.007719274,0.00773008166667,0.00600026166667,0.00845984166667,0.00859499,0.00415152,0.00897337,0.00854864428571,40,0.01,10,3.2,1.33,0.75,1
"41","E000176",24,22,1,4,0,"",0,0.00768093909091,0.00717600077041,0,0,0,0,0,0,0,0.004475878,0.002405515,0.00127032833333,0.001162215,0.00121627166667,0.001783864,0.002567685,0.00118152,5,0,1,1,0.17,0.8,1
"42","E000177",57,28,14,35,24,"A0007",4,0.00747717428571,0.00755709912628,0.00613000737503,0.00514888192993,0.0044866897321,0.00723275998607,0.00540565028011,0.00376233253628,0.00216226015861,0.006940856,0.00710843166667,0.004892115,0.004729945,0.00370287,0,0,0,49,0.01,4,1.86,1.63,0.71,0
"43","E000179",47,28,8,18,15,"A00064",3,0.00747717142857,0.00588443649134,0.00528672607616,0.00632461085916,0.00463804793544,0.00462183100171,0.00562959869525,0.00671381773427,0.00597710468407,0.00531916,0.00483805833333,0.00440559666667,0,0.0012433,0,0,0,13,0,2,1.33,0.43,0.78,0
"44","E000181",71,56,11,35,11,"A00063",2,0.00784494910714,0.00797873977572,0.00681111946081,0.00656786506685,0.00685745351283,0.00729762793829,0.00602343898,0.00783819278392,0.00713545829058,0.007557102,0.00697328833333,0.00489211333333,0.00689220333333,0.00754088333333,0.00356773,0.00802739166667,0.00676478428571,58,0.02,11,3.23,1.93,0.78,1
"45","E000188",36,26,6,9,8,"A00057",2,0.00820827115385,0.00702193980105,0.00835172971711,0.00677057693247,0.00606977291006,0.00567593285814,0.00810847533867,0,0,0.00483265,0.00502725,0.0012433,0,0,0.001783864,0,0,9,0,1,1,0.3,0.77,0
"46","E000189",76,50,14,27,20,"A00063",3,0.0081117204,0.008054418955,0.00381098350044,0.00619487520307,0.00267579689777,0.0057299893427,0.00525429202244,0.00656786514446,0.00673003455934,0.007524668,0.00789224833333,0.00494617,0.00743277,0.00670300666667,0.003729902,0.00829767166667,0.00718179285714,56,0.02,8,2.8,1.87,0.77,0
"47","E00019",41,21,4,21,12,"A00063",4,0.00737485238095,0.00563119634874,0.0033731257543,0.00616244133562,0.00145952554885,0,0,0,0,0.002464976,0.00110815833333,0.00164872333333,0,0,0,0,0,13,0,2,1.25,0.43,0.63,0
"48","E000192",49,45,8,8,1,"A00052",1,0.00939141755556,0.00845984260862,0.00887298876686,0.00917416065931,0.00912782649643,0.00774359412026,0.00806214141526,0.008351729688,0.0104869616528,0.002854184,0.008730125,0.00756790833333,0.00829767333333,0.00981125666667,0.00398936,0.00851390166667,0.00861814428571,41,0.01,10,2.92,1.37,0.77,1
"49","E000193",38,34,6,16,0,"",0,0.00854252,0.00707059046254,0.00683428646464,0.00757563287126,0.00654759374447,0.00856795550014,0.0100869433954,0,0,0.001362224,0.00264876833333,0,0.00732465666667,0.00808144666667,0.005578634,0.00843281333333,0.00729763428571,27,0.01,5,2,0.9,0.76,1
"50","E000194",40,34,6,5,5,"A00058",1,0.00829926205882,0.00755246562351,0.00783819278392,0.00572226702103,0.00670300625886,0.00718179251999,0.00878032050761,0,0,0.007849004,0.00894635166667,0.005892155,0,0.00291905,0,0,0,15,0,2,1.31,0.5,0.73,0
"51","E000195",37,32,6,5,4,"A00058",1,0.0087723559375,0.00706595727908,0.0072435712597,0.00708140192243,0.00705437362194,0.00935177505016,0.00962205743417,0,0,0.008335514,0.00991936,0.00494616666667,0,0.00170278333333,0,0,0,14,0,2,1.27,0.47,0.81,0
"52","E000198",23,15,4,6,1,"A00059",1,0.00794630466667,0.00671845109069,0.00669528390946,0.00778413645457,0.00178386457264,0,0,0,0,0.00116762,0.000594621666667,0,0,0,0,0,0,2,0,0,0,0.07,0,0
"53","E000199",72,47,14,29,21,"A00059",3,0.00773928170213,0.00641727899866,0.00570296113923,0.0050921224989,0.0064867803206,0.00429749193912,0.00411910549738,0.00697328872047,0.00697328877868,0.007265192,0.00748682666667,0.00540565,0.00718951666667,0.00567593333333,0.003502862,0.00667597666667,0,53,0.01,6,2.39,1.77,0.8,0
"54","E00020",64,33,14,32,28,"A00063",3,0.00749419545455,0.00756791047752,0.00721654319204,0.00544889559969,0.00518942428753,0.00470291578677,0.00344610202592,0.00632461090572,0.0050921224989,0.007038158,0.00624352666667,0.00435154833333,0.00610838666667,0.00527050833333,0,0.00245957166667,0,52,0.01,4,1.98,1.73,0.76,0
"55","E000200",57,29,10,19,24,"A00065",4,0.00751012482759,0.00590760340648,0.00642191255465,0.00265957992524,0.00518942428753,0.00470291574796,0.00572998922629,0.00472994389323,0.00659489344495,0.004281276,0.00648678,0.00413531333333,0,0.001162215,0,0,0,19,0.01,2,1.29,0.63,0.82,0
"56","E000203",31,28,5,9,0,"",0,0.00902936428571,0.00770305166952,0.00843281446335,0.00675030588172,0.0082909159828,0.0102166790515,0,0,0,0.001394658,0,0.00159466666667,0.00543267833333,0.00456776666667,0.004119106,0.007865215,0.00778413285714,16,0,4,1.52,0.53,0.73,1
"57","E000205",60,49,11,10,7,"A0005",3,0.00910465816327,0.00827064516488,0.00700572282076,0.00716248651346,0.00713545829058,0.00791927766598,0.00770305159191,0.00664894990623,0.0100869432092,0.004443446,0.00802739166667,0.00618946666667,0.008730125,0.00910851,0.003535294,0.00902743333333,0.00840964857143,53,0.01,11,3.25,1.77,0.78,1
"58","E000206",75,58,12,18,13,"A00059",2,0.00802459534483,0.00641727899866,0.00627055422713,0.00577323441394,0.00525429202244,0.0053515937645,0.00775170251727,0.00762196684567,0.00650705158478,0.007167894,0.00762196833333,0.00537862166667,0.00783819166667,0.00824362,0.003632588,0.00845984333333,0.00741346714286,51,0.01,8,2.79,1.7,0.8,0
"59","E00021",70,50,14,23,18,"A00059",2,0.0077938674,0.00603270577267,0.00717600074131,0.00648678024299,0.00413532252423,0.00645434642211,0.00872471947223,0.00559484795667,0.00591918709688,0.006843554,0.00770305,0.00645975166667,0.00800036333333,0.00683814833333,0.00149196,0.00678409,0,41,0.01,6,2.25,1.37,0.79,0
"60","E000210",56,53,9,6,0,"",0,0.00895298169811,0.00827064489325,0.00778413641577,0.00888688899577,0.00845984268623,0.0091509938107,0.00970700343273,0.0083864803559,0.00787680463067,0.007524666,0.00837875666667,0.00762196333333,0.00910851833333,0.00883824333333,0.003762328,0.00932475166667,0.00810846857143,41,0.01,10,2.96,1.37,0.77,1
"61","E000213",71,51,13,27,17,"A0004",3,0.00828972333333,0.007459797586,0.00648678024299,0.00364881393034,0.00547322089551,0.00574080049992,0.00677868556231,0.00574080049992,0.00514888181351,0.007427366,0.0074598,0.006432725,0.00881120833333,0.008108475,0.003340692,0.00827064666667,0.00776096857143,64,0.02,9,2.9,2.13,0.79,0
"62","E000214",12,8,4,3,3,"A00057",1,0.008149015,0.00751385387654,0.00593540407717,0.00659489352256,0.00859498418868,0,0,0,0,0.001718996,0,0,0,0,0,0,0,5,0,1,1,0.17,0.64,1
"63","E00022",72,35,14,33,27,"A0004",4,0.00768219914286,0.0066489498131,0.0082057771273,0.00580566837452,0.00509212268516,0.0052542922087,0.00648678028956,0.0058921588546,0.00429749193912,0.00729763,0.00581107333333,0.00516239666667,0.00478400166667,0.00348664333333,0,0.001459525,0,57,0.02,4,1.94,1.9,0.79,0
"64","E000223",23,20,4,4,1,"A00059",1,0.007784136,0.00657944846898,0.00773007997001,0.00762196688447,0.00702734528265,0,0,0,0,0.003178524,0.00135141333333,0,0,0,0,0,0,2,0,0,0,0.07,0,0
"65","E000225",62,59,10,10,0,"",0,0.00855100474576,0.00752929864185,0.0077571082705,0.00859498380062,0.00918960540245,0.00823821090162,0.00821658836988,0.00794630590826,0.00886526641746,0.008757152,0.00789224833333,0.006892205,0.00718951666667,0.00902743333333,0.00324339,0.00889228833333,0.00769147,35,0.01,8,2.79,1.17,0.76,0
"66","E000226",37,31,6,17,3,"A00030",1,0.00832819064516,0.00667597811359,0.00845984284145,0.00713545834878,0.00831697914483,0.00710842999009,0.00486508524045,0,0,0.001297356,0.00275688166667,0.00156763833333,0.00716248833333,0.00310825666667,0.001556828,0.00778412833333,0.00493458571429,14,0,2,1.11,0.47,0.83,1
"67","E000227",53,27,10,24,20,"A00079",3,0.00734567962963,0.00532842673627,0.00539213616867,0.00454074623995,0.00736249573529,0.00735168438405,0.00540565031891,0.00382720036432,0.00502725476399,0.006843554,0.00359475666667,0.00297310833333,0,0.00202711833333,0,0,0,28,0.01,2,1.2,0.93,0.89,0
"68","E000228",44,27,6,20,14,"A00076",4,0.00726159222222,0.00574800811915,0.00454074633308,0.00394612469245,0.00650705158478,0.00590760360605,0.00522996671498,0,0,0.00415154,0.00324339,0.00232443,0,0.00113518666667,0,0,0,16,0,2,1.2,0.53,0.77,0
"69","E000230",34,14,7,20,13,"A00059",3,0.008421235,0.00551376318825,0.00551376314834,0.00457318015397,0.0038920682855,0.00267579682986,0.00421640723168,0.00270282519826,0,0.001297356,0,0,0,0,0,0,0,14,0,0,0,0.47,0.73,0
"70","E000232",29,21,4,9,5,"A00063",2,0.00784591285714,0.00626564004712,0.00500022641306,0.00618946948089,0.00762196676806,0,0,0,0,0.00298392,0.00151358166667,0.001621695,0,0,0,0,0,6,0,0,0,0.2,0.67,0
"71","E000237",25,22,4,1,2,"A00063",1,0.00827064318182,0.00748296447897,0.00775710803767,0.00675706293744,0.00886526626224,0,0,0,0,0.005319158,0.00154061,0,0,0,0,0,0,1,0,1,1,0.03,-0.5,0
"72","E000238",25,23,4,0,0,"",0,0.00841871,0.0074134632679,0.00810847547837,0.00870309708019,0.00681111922798,0,0,0,0,0.006000274,0.00129735666667,0,0,0,0,0,0,0,0,0,0,0,0,0
"73","E000239",51,37,8,12,12,"A0002",3,0.00781919945946,0.00678291598983,0.00755709903315,0.00537862197962,0.00551376340445,0.00283796642907,0.00643272371963,0.00789224946251,0.00768683468923,0.007103024,0.00756791166667,0.00637866,0,0.002405515,0,0,0,24,0.01,2,1.33,0.8,0.6,0
"74","E000240",67,36,8,34,24,"A0003",3,0.007351685,0.00616750917106,0.00466237345245,0.00512455655262,0.00428127511404,0.00389206826221,0.00538402758539,0.00472994393203,0.00476778356824,0.00655165,0.00732465666667,0.00375692666667,0.00635163833333,0.00183792166667,0,0.00172981,0,49,0.01,4,1.83,1.63,0.73,0
"75","E000242",23,14,2,8,3,"A0001",1,0.00763355071429,0.0063436895965,0.00300013582455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.2,0.67,0
"76","E000244",24,18,4,2,3,"A00056",1,0.00835173166667,0.00725129366453,0.00610838481225,0.00791927768538,0.00616244152188,0,0,0,0,0,0.00143249666667,0,0,0,0,0,0,6,0,0,0,0.2,0.67,0
"77","E000246",51,43,8,11,7,"A0004",2,0.00768230767442,0.00632461087246,0.00629217680544,0.00624352615948,0.00661651585251,0.00762196676806,0.00666922095115,0.0071084300677,0.00762196700089,0.007362498,0.00745979833333,0.00556781666667,0.00713546,0.00518942333333,0,0.002702825,0,24,0.01,4,1.93,0.8,0.75,0
"78","E000248",72,63,13,13,2,"A00064",1,0.00866191047619,0.00708912419421,0.00700572263449,0.00681111930559,0.00491914176382,0.0085138992096,0.00840964740408,0.00794630583065,0.00910465951477,0.00781657,0.00762196833333,0.00600027,0.00821658833333,0.00862200333333,0.003892064,0.008676065,0.00757563571429,48,0.01,8,2.67,1.6,0.8,0
"79","E000249",19,8,4,15,6,"A00064",3,0.00701383125,0.0066489498131,0.0063894786872,0.00340555963339,0.00385152574745,0,0,0,0,0.003275826,0.00091896,0.000756791666667,0,0,0,0,0,8,0,2,1.33,0.27,0.62,1
"80","E000250",19,11,4,10,4,"A0009",1,0.00778413818182,0.00773007981479,0.00729762790725,0.00464885918579,0.00574080059305,0,0,0,0,0.004735352,0.0035407,0.00416235,0,0.000756791666667,0,0,0,6,0,2,1.33,0.2,0.67,1
"81","E000252",27,16,6,10,7,"A00080",2,0.00778413625,0.00553693030296,0.00531105138361,0.00648678047583,0.00609757360071,0.00664894965788,0.00713545829058,0,0,0.001621696,0,0,0,0,0,0,0,4,0,0,0,0.13,0.5,0
"82","E000258",70,64,12,3,1,"A00059",1,0.00938049015625,0.00834014625954,0.00783819301675,0.00914636040106,0.00833551269025,0.0078073034196,0.00942899845541,0.00948691616456,0.00910852057859,0.008497682,0.00902743333333,0.00618946166667,0.00924366,0.00918960333333,0.003794766,0.00964908166667,0.00827063428571,46,0.01,11,3.46,1.53,0.81,0
"83","E000259",65,42,11,41,17,"A00010",2,0.0078266097619,0.0042569496145,0.0021622601198,0.00135141259913,0.00684355329722,0.00726519385353,0.00578404573025,0.00739029611993,0.00576860105087,0.002886618,0.00500022833333,0.00600027166667,0.00713545833333,0.00767602333333,0.005221854,0.00775710833333,0.00776097428571,64,0.02,10,3.2,2.13,0.72,0
"84","E000260",40,23,8,21,14,"A00080",2,0.00744569695652,0.00491141940334,0.00541646154597,0.00624352612067,0.00612189888489,0.00745979743078,0.00486508533359,0.00418937889238,0.00535159383435,0.004508312,0.00143249666667,0.00243254333333,0,0,0,0,0,12,0,2,1.33,0.4,0.83,0
"85","E000264",38,23,8,11,11,"A00080",2,0.00807322,0.0055137633213,0.00648678012658,0.00632461085916,0.00389206822729,0.00789224930728,0.00535159381106,0.0069084210787,0.00645434642211,0.005448896,0.0012433,0.002837965,0,0,0,0,0,8,0,2,1.33,0.27,0.75,0
"86","E000265",63,46,10,16,14,"A0004",4,0.0076677976087,0.00669528397598,0.00700031717618,0.00664894989071,0.00551376332684,0.00553693036948,0.0061300075613,0.0066489498131,0.00736712910501,0.007524666,0.007324655,0.00610838666667,0.008243615,0.00740574166667,0,0.00648678,0,38,0.01,4,2.05,1.27,0.78,0
"87","E000267",47,42,7,9,0,"",0,0.009247525,0.00832470133901,0.00880348742274,0.00968383638454,0.00677057687426,0.00731789902784,0.00808530846345,0.00993288261816,0,0.00298392,0.00900040333333,0.00559484833333,0.00910851833333,0.00967611166667,0.003989374,0.00843281666667,0.00792314142857,40,0.01,10,2.92,1.33,0.75,1
"88","E000269",58,47,10,20,5,"A0004",1,0.00847421787234,0.00840038051829,0.00579176814894,0.00725708540995,0.00794630598587,0.00824361659276,0.00752061093226,0.00491141933682,0.00700031702096,0.002756882,0.00794630666667,0.00545970333333,0.00808145,0.00816253,0.00613,0.00845984166667,0.00741346285714,55,0.02,10,3.27,1.83,0.72,1
"89","E00027",33,23,6,8,6,"A0002",2,0.0077136273913,0.00699645593496,0.00686517582896,0.00681111930559,0.00483805690116,0.00616244124249,0.00329744656725,0,0,0.005481332,0.00127032833333,0.00091896,0,0,0,0,0,10,0,1,1,0.33,0.74,0
"90","E000270",29,11,6,18,13,"A00063",3,0.00720917272727,0.00590297011659,0.00467048184946,0.00230280701071,0.00470291571692,0.00645434651524,0.00527050899109,0,0,0.0038272,0.000324338333333,0.000945988333333,0,0,0,0,0,7,0,2,1.25,0.23,0.49,1
"91","E000271",65,48,12,14,15,"A00079",2,0.007932790625,0.00544426217675,0.00515699032694,0.00740574082981,0.00687598707154,0.00782467867248,0.00625974293798,0.0068111193832,0.00594621516454,0.007427366,0.008081445,0.005027255,0.00894634833333,0.00635163833333,0.001686562,0.00691923,0.00120468714286,36,0.01,4,1.96,1.2,0.78,0
